Date,Open,High,Low,Close,Volume
2021-06-24,104.25,104.67,104.05,104.31,97839
2021-06-25,104.99,105.75,104.9,105.42,41444
2021-06-28,105.87,106.18,104.955,106.11,16507
2021-06-29,106.41,106.77,105.87,106.28,47090
2021-06-30,106.13,107.0,106.12,106.82,58483
2021-07-01,107.13,108.3,107.13,108.25,23703
2021-07-02,109.19,110.99,109.05,110.73,50081
2021-07-06,110.84,110.91,108.01,110.05,72183
2021-07-07,110.79,111.5,109.42,111.18,59553
2021-07-08,106.84,109.09,106.06,108.14,96073
2021-07-09,109.77,112.19,109.77,111.94,28435
2021-07-12,111.92,113.39,111.66,113.19,30015
2021-07-13,112.59,113.66,111.88,111.88,9382
2021-07-15,111.5,111.98,109.88,111.32,34889
2021-07-16,112.37,112.37,108.45,108.67,36893
2021-07-19,104.8,105.19,101.75,103.52,86614
2021-07-20,104.44,109.36,104.02,108.41,81970
2021-07-21,109.3,111.11,109.3,111.02,56056
2021-07-22,111.25,111.83,110.38,111.71,28179
2021-07-23,113.13,115.33,112.93,115.055,35606
2021-07-26,114.65,115.9,114.65,115.9,15953
2021-07-27,114.95,114.95,111.99,114.22,19684
2021-07-28,114.95,115.35,113.38,114.65,16518
2021-07-30,113.53,115.16,113.53,113.83,17269
2021-08-02,115.41,115.77,113.04,113.13,15426
2021-08-03,114.04,115.74,112.24,115.74,7978
2021-08-04,114.85,115.2,114.2,114.73,8375
2021-08-05,115.28,116.12,115.28,116.12,4364
2021-08-06,116.76,117.3,116.45,116.96,10864
2021-08-09,116.98,117.17,116.1,116.63,11536
2021-08-10,116.85,117.65,116.555,117.03,11495
2021-08-11,117.98,117.98,117.085,117.84,12952
2021-08-12,117.54,119.13,117.3,119.0,9519
2021-08-13,119.35,119.55,119.09,119.365,13176
2021-08-16,118.64,120.5,117.26,120.5,14814
2021-08-17,118.29,118.68,115.82,118.07,20570
2021-08-18,117.34,118.52,114.68,114.7,37541
2021-08-19,111.89,115.66,111.84,114.49,33548
2021-08-20,114.65,117.74,114.65,117.57,19357
2021-08-23,119.0,121.28,119.0,120.56,13671
2021-08-24,121.05,121.6,120.75,121.13,11459
2021-08-25,121.41,122.25,121.1,121.92,13684
2021-08-26,121.63,121.92,119.78,119.78,24926
2021-08-27,120.85,123.27,120.65,122.91,39961
2021-08-30,123.62,125.24,123.46,124.66,12229
2021-08-31,124.18,124.775,123.73,124.07,17863
2021-09-01,124.83,125.17,124.07,124.23,14698
2021-09-02,125.5,125.805,124.41,125.23,16083
2021-09-03,124.71,125.61,124.21,125.24,10463
