Date,Open,High,Low,Close,Volume
2025-01-16,117.97,119.37,114.95,117.83,12101
2025-01-21,125.91,129.53,125.91,127.49,9668
2025-01-23,123.32,125.44,120.4,121.51,6763
2025-01-24,120.37,126.61,120.06,124.15,6047
2025-01-27,128.305,130.69,125.77,128.0,14712
2025-01-28,128.24,129.46,123.81,126.37,8927
2025-01-29,126.54,131.25,123.2,126.38,13436
2025-01-30,130.21,133.9,126.77,128.7,31339
2025-01-31,130.78,132.69,127.24,128.86,12023
2025-02-03,115.86,124.51,115.5,121.9,7563
2025-02-04,121.6,128.87,121.46,127.2,8305
2025-02-05,129.92,131.71,127.11,131.71,3084
2025-02-06,132.79,136.35,131.37,136.35,6840
2025-02-07,133.15,133.86,126.715,131.49,7225
2025-02-11,124.295,132.53,124.295,132.43,3944
2025-02-12,126.4,127.18,123.16,123.25,9932
2025-02-13,123.37,124.47,120.92,124.31,7809
2025-02-20,126.82,126.82,117.06,121.44,5398
2025-02-21,122.39,122.42,110.83,111.2,19894
2025-02-24,113.26,113.27,107.78,108.81,11904
2025-02-25,110.75,112.94,106.87,109.11,8050
2025-02-27,110.09,113.64,108.81,110.19,8090
2025-02-28,111.5,115.15,109.95,114.24,5572
2025-03-03,115.1,117.73,106.68,109.35,15080
2025-03-04,102.1,105.01,92.72,104.18,34890
2025-03-05,97.79,98.365,91.84,96.27,18410
2025-03-06,92.43,93.82,89.25,91.82,10664
2025-03-07,90.53,92.51,85.26,91.14,22055
2025-03-11,81.005,82.88,76.56,79.4,16235
2025-03-12,81.835,83.69,78.56,81.67,13557
2025-03-13,82.78,83.59,78.72,78.91,11630
2025-03-18,87.36,87.53,84.8,86.53,6263
2025-03-21,85.59,88.92,84.12,87.98,11082
2025-03-24,91.81,95.94,91.8,95.13,8732
2025-03-25,95.41,96.4,93.6,93.66,6635
2025-03-26,95.37,97.48,91.5,92.54,5301
2025-04-03,75.4,75.4,60.71,60.74,102187
2025-04-04,53.1,54.7,46.02,52.99,72032
2025-04-07,48.18,61.37,46.57,53.33,26015
